CLIENTNUM;Attrition_Flag;Gender;Dependent_count;Education_Level;Marital_Status;Income_Category;Card_Category;Months_on_book;Total_Relationship_Count;Months_Inactive_12_mon;Contacts_Count_12_mon;Total_Revolving_Bal;Avg_Open_To_Buy;Total_Amt_Chng_Q4_Q1;Total_Trans_Amt;Total_Trans_Ct;Total_Ct_Chng_Q4_Q1;Avg_Utilization_Ratio;Customer_Age;Credit_Limit;Age_Group;Average_Transaction_Value;Monthly_Average_Spending;Utilization_Level;Churn_Flag;Customer_Segment;Risk_Score;Risk_Level
710691633;Existing Customer;F;1;High School;Married;Less than $40K;Blue;43;4;1;4;1152;805;0,899;4546;78;0,5;0,589;58;1957;56+;58,28205128;378,8333333;Medium;0;Regular;1;Low Risk
719455083;Existing Customer;F;3;Uneducated;Single;Less than $40K;Blue;39;4;3;4;1508;1483;0,703;3734;64;0,882;0,504;48;2991;46-55;58,34375;311,1666667;Medium;0;Regular;1;Low Risk
714365883;Existing Customer;F;4;Uneducated;Unknown;Less than $40K;Blue;40;3;3;4;918;6175;0,56;3877;75;0,744;0,129;51;7093;46-55;51,69333333;323,0833333;Low;0;Regular;1;Low Risk
765692658;Existing Customer;F;4;Graduate;Single;Less than $40K;Blue;42;4;3;4;1882;280;0,934;3825;70;0,75;0,87;49;2162;46-55;54,64285714;318,75;High;0;Regular;1;Low Risk
717281658;Existing Customer;F;3;Graduate;Divorced;Less than $40K;Blue;41;3;3;4;1687;4373;0,563;3953;65;0,711;0,278;52;6060;46-55;60,81538462;329,4166667;Low;0;Regular;1;Low Risk
713184858;Existing Customer;F;2;High School;Single;Less than $40K;Blue;50;4;3;4;818;620,3;0,917;4196;71;1,088;0,569;58;1438,3;56+;59,09859155;349,6666667;Medium;0;Regular;1;Low Risk
787617483;Existing Customer;F;0;Uneducated;Single;Less than $40K;Blue;48;6;2;4;1542;1086;0,93;4335;76;0,727;0,587;58;2628;56+;57,03947368;361,25;Medium;0;Regular;1;Low Risk
709039533;Existing Customer;F;3;Unknown;Unknown;Less than $40K;Blue;24;6;1;4;1095;4449;0,572;3829;55;0,964;0,198;43;5544;36-45;69,61818182;319,0833333;Low;0;Regular;1;Low Risk
766381908;Existing Customer;F;4;High School;Married;Less than $40K;Blue;42;4;1;4;1263;1210;0,71;4597;80;0,6;0,511;49;2473;46-55;57,4625;383,0833333;Medium;0;Regular;1;Low Risk
717740658;Existing Customer;F;2;College;Married;Less than $40K;Blue;45;5;2;4;942;908;0,757;4134;78;0,625;0,509;55;1850;46-55;53;344,5;Medium;0;Regular;1;Low Risk
714680208;Existing Customer;F;1;High School;Married;Less than $40K;Blue;45;5;3;4;1318;334;0,593;4533;69;0,533;0,798;50;1652;46-55;65,69565217;377,75;High;0;Regular;1;Low Risk
802662858;Existing Customer;F;2;Graduate;Divorced;Less than $40K;Blue;49;5;1;4;2024;1925;0,667;3495;64;0,882;0,513;55;3949;46-55;54,609375;291,25;Medium;0;Regular;1;Low Risk
717078933;Existing Customer;F;5;Graduate;Single;Less than $40K;Blue;29;3;2;4;2517;1688;0,652;4256;69;0,725;0,599;40;4205;36-45;61,68115942;354,6666667;Medium;0;Regular;1;Low Risk
817038333;Existing Customer;F;0;Graduate;Married;Less than $40K;Blue;40;4;3;4;725;788;0,791;4042;72;0,714;0,479;55;1513;46-55;56,13888889;336,8333333;Medium;0;Regular;1;Low Risk
708614058;Existing Customer;F;2;Graduate;Divorced;Less than $40K;Blue;45;4;2;4;1690;270;0,63;3870;67;0,558;0,862;56;1960;56+;57,76119403;322,5;High;0;Regular;1;Low Risk
788996058;Existing Customer;F;2;High School;Married;Less than $40K;Blue;34;4;2;4;1970;760;0,848;3841;69;0,865;0,722;47;2730;46-55;55,66666667;320,0833333;High;0;Regular;1;Low Risk
715976433;Existing Customer;M;3;High School;Unknown;Less than $40K;Blue;31;4;2;4;1885;5917;0,643;4212;75;0,744;0,242;42;7802;36-45;56,16;351;Low;0;Regular;1;Low Risk
824163333;Existing Customer;F;5;Uneducated;Single;Less than $40K;Blue;39;3;2;4;2424;737;0,617;4307;66;0,784;0,767;43;3161;36-45;65,25757576;358,9166667;High;0;Regular;1;Low Risk
709869708;Existing Customer;F;3;College;Single;Less than $40K;Blue;45;5;1;4;2039;1023;1,057;4037;71;0,821;0,666;54;3062;46-55;56,85915493;336,4166667;Medium;0;Regular;1;Low Risk
768420558;Existing Customer;F;0;Graduate;Single;Less than $40K;Blue;53;6;3;4;1469;3361;0,634;3365;63;0,75;0,304;59;4830;56+;53,41269841;280,4166667;Medium;0;Regular;1;Low Risk
787918158;Existing Customer;F;0;Uneducated;Married;Less than $40K;Blue;23;5;2;4;1114;1042;0,603;4106;66;0,833;0,517;32;2156;25-35;62,21212121;342,1666667;Medium;0;Regular;1;Low Risk
710671608;Existing Customer;F;2;Graduate;Divorced;Less than $40K;Blue;31;5;3;4;918;5880;0,671;3961;69;0,605;0,135;39;6798;36-45;57,4057971;330,0833333;Low;0;Regular;1;Low Risk
719967708;Existing Customer;F;2;Unknown;Single;Less than $40K;Blue;32;3;1;4;2128;4344;0,58;3592;66;0,833;0,329;44;6472;36-45;54,42424242;299,3333333;Medium;0;Regular;1;Low Risk
718460958;Existing Customer;F;2;College;Married;Less than $40K;Blue;35;3;3;4;1856;1427;1,103;4498;64;0,829;0,565;49;3283;46-55;70,28125;374,8333333;Medium;0;Regular;1;Low Risk
717095733;Existing Customer;F;4;Unknown;Unknown;Less than $40K;Blue;29;6;3;4;2517;695;0,785;4284;69;1,3;0,784;48;3212;46-55;62,08695652;357;High;0;Regular;1;Low Risk
811697958;Existing Customer;F;4;Unknown;Married;Less than $40K;Blue;45;4;1;4;755;733;0,783;4451;65;0,711;0,507;50;1488;46-55;68,47692308;370,9166667;Medium;0;Regular;1;Low Risk
720212508;Existing Customer;F;1;Graduate;Single;Less than $40K;Blue;37;4;3;4;697;3705;0,7;3325;76;0,652;0,158;51;4402;46-55;43,75;277,0833333;Low;0;Regular;1;Low Risk
714157908;Existing Customer;F;0;Unknown;Married;Less than $40K;Blue;42;5;1;4;1515;861;0,72;3795;71;0,614;0,638;57;2376;56+;53,45070423;316,25;Medium;0;Regular;1;Low Risk
719627133;Existing Customer;F;1;Graduate;Single;Less than $40K;Blue;37;4;3;4;2481;796;0,606;3965;59;0,844;0,757;50;3277;46-55;67,20338983;330,4166667;High;0;Regular;1;Low Risk
712834533;Existing Customer;F;2;Unknown;Single;Less than $40K;Blue;39;5;2;4;1275;1398;0,691;4119;75;1,027;0,477;51;2673;46-55;54,92;343,25;Medium;0;Regular;1;Low Risk
772248408;Existing Customer;F;3;Graduate;Single;Less than $40K;Blue;29;5;1;4;1833;861;1,044;3366;56;1,074;0,68;40;2694;36-45;60,10714286;280,5;Medium;0;Regular;1;Low Risk
719056833;Existing Customer;F;1;Unknown;Married;Less than $40K;Blue;46;5;1;4;920;1361;0,576;3968;66;0,833;0,403;55;2281;46-55;60,12121212;330,6666667;Medium;0;Regular;1;Low Risk
779340183;Existing Customer;F;1;College;Single;Less than $40K;Blue;35;3;2;4;916;1566;0,632;4295;72;0,532;0,369;53;2482;46-55;59,65277778;357,9166667;Medium;0;Regular;1;Low Risk
827948133;Existing Customer;F;3;Graduate;Single;Less than $40K;Blue;43;4;2;4;1423;3639;0,775;4535;68;0,417;0,281;47;5062;46-55;66,69117647;377,9166667;Low;0;Regular;1;Low Risk
827074758;Existing Customer;F;3;Uneducated;Single;Less than $40K;Blue;38;4;1;4;868;670;0,828;5228;61;0,694;0,564;42;1538;36-45;85,70491803;435,6666667;Medium;0;Regular;1;Low Risk
715691808;Existing Customer;F;3;Uneducated;Divorced;Less than $40K;Blue;30;5;3;4;621;7143;0,67;3955;72;0,756;0,08;41;7764;36-45;54,93055556;329,5833333;Low;0;Regular;1;Low Risk
708542283;Existing Customer;F;1;Doctorate;Married;Less than $40K;Blue;47;5;3;4;2061;434;0,849;4399;70;0,707;0,826;58;2495;56+;62,84285714;366,5833333;High;0;Regular;1;Low Risk
720057183;Existing Customer;F;4;Doctorate;Single;Less than $40K;Blue;42;5;1;4;957;6832;0,724;3412;70;0,842;0,123;49;7789;46-55;48,74285714;284,3333333;Low;0;Regular;1;Low Risk
718103733;Existing Customer;F;4;Unknown;Married;Less than $40K;Blue;31;4;3;4;933;2001;0,898;4253;66;0,737;0,318;41;2934;36-45;64,43939394;354,4166667;Medium;0;Regular;1;Low Risk
772105608;Existing Customer;F;4;Uneducated;Single;Less than $40K;Blue;37;6;3;4;872;1774;0,865;4246;80;0,739;0,33;48;2646;46-55;53,075;353,8333333;Medium;0;Regular;1;Low Risk
713285058;Existing Customer;F;3;Doctorate;Single;Less than $40K;Blue;34;4;3;4;1600;658;0,607;4275;76;0,551;0,709;46;2258;46-55;56,25;356,25;High;0;Regular;1;Low Risk
720014358;Existing Customer;F;1;Doctorate;Single;Less than $40K;Blue;26;5;2;4;985;949;0,72;4019;78;0,857;0,509;38;1934;36-45;51,52564103;334,9166667;Medium;0;Regular;1;Low Risk
716477133;Existing Customer;F;4;Uneducated;Single;Less than $40K;Blue;32;3;3;4;838;600,3;0,61;3910;75;0,63;0,583;42;1438,3;36-45;52,13333333;325,8333333;Medium;0;Regular;1;Low Risk
720449208;Existing Customer;F;1;College;Married;Less than $40K;Blue;16;6;1;4;1814;407;0,82;4758;64;0,641;0,817;34;2221;25-35;74,34375;396,5;High;0;Regular;1;Low Risk
715765758;Existing Customer;F;2;Uneducated;Single;Less than $40K;Blue;41;5;2;4;814;624,3;0,675;4217;72;0,5;0,566;54;1438,3;46-55;58,56944444;351,4166667;Medium;0;Regular;1;Low Risk
720333783;Existing Customer;F;2;Unknown;Married;Less than $40K;Blue;33;3;1;4;786;4155;0,833;3822;50;1,083;0,159;51;4941;46-55;76,44;318,5;Low;0;Regular;1;Low Risk
712867983;Existing Customer;F;2;Uneducated;Single;Less than $40K;Blue;43;6;1;4;633;2373;0,733;5177;66;0,65;0,211;54;3006;46-55;78,43939394;431,4166667;Low;0;Regular;1;Low Risk
718746933;Existing Customer;F;3;High School;Married;Less than $40K;Blue;47;6;3;4;2022;843;0,547;3441;66;0,65;0,706;56;2865;56+;52,13636364;286,75;High;0;Regular;1;Low Risk
799486158;Existing Customer;F;1;Graduate;Married;Less than $40K;Blue;29;4;2;4;949;489,3;0,736;4222;65;0,667;0,66;39;1438,3;36-45;64,95384615;351,8333333;Medium;0;Regular;1;Low Risk
771108933;Existing Customer;F;4;Graduate;Married;Less than $40K;Blue;34;5;3;4;879;1047;0,536;4385;71;0,614;0,456;47;1926;46-55;61,76056338;365,4166667;Medium;0;Regular;1;Low Risk
817887408;Existing Customer;F;1;Uneducated;Single;Less than $40K;Blue;34;3;1;4;1148;5756;0,649;3485;84;0,615;0,166;39;6904;36-45;41,48809524;290,4166667;Low;0;Regular;1;Low Risk
709086933;Existing Customer;F;3;College;Single;Less than $40K;Blue;22;4;2;4;2517;855;0,729;4209;72;0,756;0,746;40;3372;36-45;58,45833333;350,75;High;0;Regular;1;Low Risk
823928058;Existing Customer;F;2;Uneducated;Married;Less than $40K;Blue;48;3;2;4;578;4721;0,931;4509;79;0,717;0,109;52;5299;46-55;57,07594937;375,75;Low;0;Regular;1;Low Risk
708794133;Existing Customer;F;4;High School;Unknown;Less than $40K;Blue;37;3;1;4;2136;397;0,757;3197;50;1,174;0,843;46;2533;46-55;63,94;266,4166667;High;0;Regular;1;Low Risk
719245083;Existing Customer;F;1;Uneducated;Single;Less than $40K;Blue;39;4;3;4;1539;234;0,893;4087;74;0,762;0,868;53;1773;46-55;55,22972973;340,5833333;High;0;Regular;1;Low Risk
788638908;Existing Customer;F;2;Graduate;Divorced;Less than $40K;Blue;30;4;2;4;2127;224;0,703;4278;71;0,821;0,905;43;2351;36-45;60,25352113;356,5;High;0;Regular;1;Low Risk
708334158;Existing Customer;F;3;Graduate;Divorced;Less than $40K;Blue;34;4;2;4;686;9177;0,581;3068;58;0,933;0,07;46;9863;46-55;52,89655172;255,6666667;Low;0;Regular;1;Low Risk
716041908;Existing Customer;F;1;High School;Single;Less than $40K;Blue;43;5;2;4;805;1277;1,049;4383;75;0,875;0,387;54;2082;46-55;58,44;365,25;Medium;0;Regular;1;Low Risk
788752833;Existing Customer;F;2;High School;Divorced;Less than $40K;Blue;32;6;3;4;1581;846;0,694;3857;69;0,816;0,651;52;2427;46-55;55,89855072;321,4166667;Medium;0;Regular;1;Low Risk
827423433;Existing Customer;F;4;Graduate;Divorced;Less than $40K;Blue;37;5;1;4;1399;6093;0,533;3668;67;0,675;0,187;41;7492;36-45;54,74626866;305,6666667;Low;0;Regular;1;Low Risk
769330908;Existing Customer;F;4;High School;Married;Less than $40K;Blue;43;5;3;4;1555;1019;0,583;4134;62;0,55;0,604;49;2574;46-55;66,67741935;344,5;Medium;0;Regular;1;Low Risk
789396783;Existing Customer;F;0;High School;Single;Less than $40K;Blue;20;3;3;4;1109;1003;0,693;4729;78;0,733;0,525;30;2112;25-35;60,62820513;394,0833333;Medium;0;Regular;1;Low Risk
718574808;Existing Customer;F;2;Graduate;Single;Less than $40K;Blue;17;4;3;4;1846;585;0,612;4327;74;0,644;0,759;33;2431;25-35;58,47297297;360,5833333;High;0;Regular;1;Low Risk
789920883;Existing Customer;F;3;Graduate;Single;Unknown;Blue;36;3;3;4;2517;8672;2,041;2959;58;1,231;0,225;45;11189;36-45;51,01724138;246,5833333;Low;0;Regular;1;Low Risk
715855083;Existing Customer;M;4;High School;Married;$80K - $120K;Blue;36;6;2;4;507;19255;0,85;2793;67;0,595;0,026;48;19762;46-55;41,68656716;232,75;Low;0;Regular;1;Low Risk
719904333;Existing Customer;M;0;Graduate;Married;$40K - $60K;Blue;36;3;3;4;590;869;1,164;2229;52;1,08;0,404;29;1459;25-35;42,86538462;185,75;Medium;0;Regular;1;Low Risk
772794108;Existing Customer;F;3;Doctorate;Single;Less than $40K;Blue;36;5;1;4;651;1550;0,825;3165;65;0,585;0,296;46;2201;46-55;48,69230769;263,75;Low;0;Regular;1;Low Risk
713407458;Existing Customer;F;0;Graduate;Single;Unknown;Blue;36;5;2;4;2284;586;0,661;3946;74;0,574;0,796;62;2870;56+;53,32432432;328,8333333;High;0;Regular;1;Low Risk
719139558;Existing Customer;M;0;Uneducated;Single;Less than $40K;Blue;36;4;3;4;1567;1098;0,586;2514;64;0,455;0,588;26;2665;25-35;39,28125;209,5;Medium;0;Regular;1;Low Risk
720917808;Existing Customer;M;2;High School;Single;$40K - $60K;Blue;36;5;3;4;950;1150;0,764;2623;74;1,114;0,452;35;2100;25-35;35,44594595;218,5833333;Medium;0;Regular;1;Low Risk
714580158;Existing Customer;M;0;Post-Graduate;Married;$40K - $60K;Blue;36;6;1;4;2080;693;0,695;3567;73;0,622;0,75;26;2773;25-35;48,8630137;297,25;High;0;Regular;1;Low Risk
710263608;Existing Customer;F;3;High School;Married;Unknown;Blue;36;4;2;4;821;10277;0,896;2156;46;0,586;0,074;53;11098;46-55;46,86956522;179,6666667;Low;0;Regular;1;Low Risk
709085358;Existing Customer;M;1;Graduate;Single;$60K - $80K;Blue;36;3;3;4;1817;784;0,663;2542;67;0,675;0,699;36;2601;36-45;37,94029851;211,8333333;Medium;0;Regular;1;Low Risk
713464983;Existing Customer;F;2;Graduate;Unknown;$40K - $60K;Blue;36;4;3;4;1053;3894;1,195;3479;76;0,81;0,213;45;4947;36-45;45,77631579;289,9166667;Low;0;Regular;1;Low Risk
717511533;Existing Customer;M;0;Graduate;Single;Less than $40K;Blue;36;4;2;4;1191;516;0,669;2950;87;0,977;0,698;28;1707;25-35;33,90804598;245,8333333;Medium;0;Regular;1;Low Risk
714043833;Existing Customer;F;3;Graduate;Single;Less than $40K;Blue;36;5;2;4;1396;2289;0,974;3016;85;0,809;0,379;37;3685;36-45;35,48235294;251,3333333;Medium;0;Regular;1;Low Risk
721096983;Existing Customer;F;2;Graduate;Single;Less than $40K;Blue;36;4;3;4;2517;1108;1,158;2616;46;1,3;0,694;34;3625;25-35;56,86956522;218;Medium;0;Regular;1;Low Risk
719517258;Existing Customer;M;4;Unknown;Single;$80K - $120K;Blue;36;5;3;4;1364;6194;0,719;3676;67;0,558;0,18;57;7558;56+;54,86567164;306,3333333;Low;0;Regular;1;Low Risk
713998233;Existing Customer;F;2;High School;Single;Less than $40K;Blue;36;6;2;4;1414;2172;0,745;2780;57;0,727;0,394;37;3586;36-45;48,77192982;231,6666667;Medium;0;Regular;1;Low Risk
714753258;Existing Customer;M;2;Unknown;Married;$60K - $80K;Blue;36;5;2;4;1982;397;1,194;2966;50;1,381;0,833;34;2379;25-35;59,32;247,1666667;High;0;Regular;1;Low Risk
713309583;Existing Customer;F;2;College;Married;Less than $40K;Blue;36;6;3;4;2129;838;1,075;2177;59;0,788;0,718;55;2967;46-55;36,89830508;181,4166667;High;0;Regular;1;Low Risk
710287533;Existing Customer;M;2;Graduate;Single;$40K - $60K;Blue;36;3;2;4;1169;5100;0,743;2221;57;0,727;0,186;31;6269;25-35;38,96491228;185,0833333;Low;0;Regular;1;Low Risk
713195808;Existing Customer;F;3;High School;Married;Unknown;Blue;36;6;3;4;1281;10667;1,159;2792;51;0,889;0,107;37;11948;36-45;54,74509804;232,6666667;Low;0;Regular;1;Low Risk
715153158;Existing Customer;M;4;Uneducated;Single;$40K - $60K;Blue;36;4;3;4;1884;1752;0,924;4254;79;0,491;0,518;41;3636;36-45;53,84810127;354,5;Medium;0;Regular;1;Low Risk
719484408;Existing Customer;M;3;Uneducated;Married;$60K - $80K;Blue;36;6;2;4;1459;3300;1,24;2903;57;0,9;0,307;39;4759;36-45;50,92982456;241,9166667;Medium;0;Regular;1;Low Risk
710023233;Existing Customer;M;3;Graduate;Single;$120K +;Blue;36;6;2;4;1300;23157;0,914;2739;65;0,912;0,053;36;24457;36-45;42,13846154;228,25;Low;0;Regular;1;Low Risk
716420358;Existing Customer;F;2;High School;Married;$40K - $60K;Blue;36;5;2;4;1490;1112;0,66;3151;78;0,66;0,573;41;2602;36-45;40,3974359;262,5833333;Medium;0;Regular;1;Low Risk
715421058;Existing Customer;M;1;Unknown;Married;$60K - $80K;Blue;36;3;2;4;979;21245;1,255;3346;69;1,156;0,044;51;22224;46-55;48,49275362;278,8333333;Low;0;Regular;1;Low Risk
715680933;Existing Customer;M;1;Graduate;Single;$80K - $120K;Blue;36;4;2;4;1463;16279;0,803;3369;55;0,774;0,082;53;17742;46-55;61,25454545;280,75;Low;0;Regular;1;Low Risk
721475133;Existing Customer;F;1;Doctorate;Single;Unknown;Blue;36;6;3;4;829;25224;0,669;2768;70;0,628;0,032;54;26053;46-55;39,54285714;230,6666667;Low;0;Regular;1;Low Risk
715107033;Existing Customer;F;1;Graduate;Single;Less than $40K;Blue;36;3;2;4;1440;5111;0,629;2429;77;0,453;0,22;33;6551;25-35;31,54545455;202,4166667;Low;0;Regular;1;Low Risk
717066408;Existing Customer;M;2;Graduate;Married;$60K - $80K;Blue;36;3;1;4;1518;4032;1,182;2540;62;0,771;0,274;36;5550;36-45;40,96774194;211,6666667;Low;0;Regular;1;Low Risk
711225933;Existing Customer;M;1;High School;Divorced;Less than $40K;Blue;36;5;3;4;1935;330;0,653;2306;61;0,525;0,854;28;2265;25-35;37,80327869;192,1666667;High;0;Regular;1;Low Risk
751381458;Existing Customer;F;3;College;Married;Unknown;Blue;36;3;3;4;775;26400;0,543;3814;72;0,8;0,029;43;27175;36-45;52,97222222;317,8333333;Low;0;Regular;1;Low Risk
717978033;Existing Customer;F;1;High School;Single;Less than $40K;Blue;36;5;3;4;1572;3685;0,732;2822;73;0,659;0,299;36;5257;36-45;38,65753425;235,1666667;Low;0;Regular;1;Low Risk
710799783;Existing Customer;M;2;Unknown;Married;$120K +;Blue;36;4;3;4;1779;13423;1,392;3143;60;0,579;0,117;35;15202;25-35;52,38333333;261,9166667;Low;0;Regular;1;Low Risk
718318383;Existing Customer;M;1;High School;Unknown;$60K - $80K;Blue;36;6;3;4;1499;1146;0,67;4251;69;0,533;0,567;49;2645;46-55;61,60869565;354,25;Medium;0;Regular;1;Low Risk
709216533;Existing Customer;M;2;College;Married;$80K - $120K;Blue;36;6;3;4;778;2025;0,55;3142;64;0,561;0,278;52;2803;46-55;49,09375;261,8333333;Low;0;Regular;1;Low Risk
714318033;Existing Customer;M;4;Unknown;Married;$60K - $80K;Blue;36;5;1;4;1638;8588;1,053;3321;57;1,036;0,16;50;10226;46-55;58,26315789;276,75;Low;0;Regular;1;Low Risk
709695333;Existing Customer;M;2;High School;Single;$80K - $120K;Blue;36;3;2;4;1695;8532;0,875;3577;82;0,783;0,166;48;10227;46-55;43,62195122;298,0833333;Low;0;Regular;1;Low Risk
714857508;Existing Customer;F;4;Doctorate;Married;Unknown;Blue;36;5;2;4;1775;6892;0,729;3939;69;0,533;0,205;44;8667;36-45;57,08695652;328,25;Low;0;Regular;1;Low Risk
715412583;Existing Customer;M;3;Post-Graduate;Married;$40K - $60K;Blue;36;6;1;4;1445;6480;0,75;3815;65;0,806;0,182;51;7925;46-55;58,69230769;317,9166667;Low;0;Regular;1;Low Risk
720724008;Existing Customer;M;2;Graduate;Single;$80K - $120K;Blue;36;4;1;4;2356;11074;0,718;3717;67;0,675;0,175;43;13430;36-45;55,47761194;309,75;Low;0;Regular;1;Low Risk
712165308;Existing Customer;F;2;Doctorate;Single;Unknown;Blue;36;4;2;4;947;6791;0,845;4255;61;0,694;0,122;45;7738;36-45;69,75409836;354,5833333;Low;0;Regular;1;Low Risk
714744783;Existing Customer;F;3;Unknown;Married;Less than $40K;Blue;36;3;1;4;1219;4978;0,552;3825;67;0,675;0,197;48;6197;46-55;57,08955224;318,75;Low;0;Regular;1;Low Risk
712653183;Existing Customer;F;4;Unknown;Single;Less than $40K;Blue;36;4;1;4;1694;282;1,054;3675;81;0,841;0,857;49;1976;46-55;45,37037037;306,25;High;0;Regular;1;Low Risk
711176133;Existing Customer;M;0;High School;Single;Less than $40K;Blue;36;6;3;4;1015;1280;1,04;3366;82;0,708;0,442;28;2295;25-35;41,04878049;280,5;Medium;0;Regular;1;Low Risk
717262833;Existing Customer;F;3;Unknown;Married;Less than $40K;Blue;36;5;2;4;2043;921;0,692;4345;69;0,468;0,689;49;2964;46-55;62,97101449;362,0833333;Medium;0;Regular;1;Low Risk
709718058;Existing Customer;F;4;Uneducated;Single;Less than $40K;Blue;36;5;1;4;2181;755;0,478;4650;78;0,625;0,743;52;2936;46-55;59,61538462;387,5;High;0;Regular;1;Low Risk
710657508;Existing Customer;M;0;College;Unknown;Less than $40K;Blue;36;3;3;4;1325;2463;0,607;3975;65;0,477;0,35;32;3788;25-35;61,15384615;331,25;Medium;0;Regular;1;Low Risk
716546283;Existing Customer;M;3;Graduate;Married;$60K - $80K;Blue;36;6;3;4;943;12106;0,686;3944;72;0,674;0,072;39;13049;36-45;54,77777778;328,6666667;Low;0;Regular;1;Low Risk
716911608;Existing Customer;M;4;Graduate;Single;$80K - $120K;Blue;36;4;1;4;1017;519;0,589;3816;71;0,449;0,662;48;1536;46-55;53,74647887;318;Medium;0;Regular;1;Low Risk
708451233;Existing Customer;F;3;Graduate;Unknown;Less than $40K;Blue;36;5;3;4;1650;3440;0,58;3707;72;0,44;0,324;46;5090;46-55;51,48611111;308,9166667;Medium;0;Regular;1;Low Risk
711608958;Existing Customer;M;1;Uneducated;Married;$40K - $60K;Blue;36;5;1;4;1035;1036;0,754;4092;74;0,947;0,5;50;2071;46-55;55,2972973;341;Medium;0;Regular;1;Low Risk
709131033;Existing Customer;F;0;Graduate;Unknown;Unknown;Blue;36;3;3;4;1701;324;0,628;4056;71;0,578;0,84;65;2025;56+;57,12676056;338;High;0;Regular;1;Low Risk
717826308;Existing Customer;F;5;Uneducated;Married;Less than $40K;Blue;36;6;2;4;1798;533;0,847;4061;66;0,692;0,771;49;2331;46-55;61,53030303;338,4166667;High;0;Regular;1;Low Risk
719314683;Existing Customer;F;2;Unknown;Divorced;Less than $40K;Blue;36;3;2;4;527;2328;0,678;3645;69;0,605;0,185;50;2855;46-55;52,82608696;303,75;Low;0;Regular;1;Low Risk
720921408;Existing Customer;F;2;College;Single;Less than $40K;Blue;36;6;1;4;1544;452;0,919;3760;69;0,683;0,774;46;1996;46-55;54,49275362;313,3333333;High;0;Regular;1;Low Risk
713057658;Existing Customer;F;3;Unknown;Divorced;Less than $40K;Blue;36;5;1;4;935;3033;0,649;4128;72;0,674;0,236;48;3968;46-55;57,33333333;344;Low;0;Regular;1;Low Risk
710974308;Existing Customer;M;1;Graduate;Unknown;$80K - $120K;Blue;36;3;3;4;1671;25121;0,938;3587;66;0,571;0,062;38;26792;36-45;54,34848485;298,9166667;Low;0;Regular;1;Low Risk
718855983;Existing Customer;F;4;High School;Single;Unknown;Blue;36;3;3;4;1840;11199;0,793;4010;69;0,5;0,141;49;13039;46-55;58,11594203;334,1666667;Low;0;Regular;1;Low Risk
714431058;Existing Customer;F;3;College;Single;Unknown;Blue;36;4;2;4;1597;2613;0,733;4342;72;0,674;0,379;41;4210;36-45;60,30555556;361,8333333;Medium;0;Regular;1;Low Risk
716408058;Existing Customer;F;2;Uneducated;Single;Unknown;Blue;36;5;3;4;1298;1202;0,626;3673;72;0,565;0,519;56;2500;56+;51,01388889;306,0833333;Medium;0;Regular;1;Low Risk
709774608;Existing Customer;M;3;Unknown;Married;$60K - $80K;Blue;36;4;3;4;1582;4411;0,44;3464;64;0,684;0,264;51;5993;46-55;54,125;288,6666667;Low;0;Regular;1;Low Risk
